"","CLFT001.rep1","CLFT001.rep2","CLFT001.rep3","CLFT023.rep1","CLFT023.rep2","CLFT023.rep3","CLFT026.rep1","CLFT026.rep2","CLFT026.rep3","CLFT044.rep1","CLFT044.rep2","CLFT044.rep3","JEL410.rep1","JEL410.rep2","JEL410.rep3","JEL422.rep1","JEL422.rep2","JEL422.rep3"
"BDET_01707",1.2924855911234,0.331952297259154,0.349726127278846,0.771023934950484,0.363070081866276,1.01680803297173,0.873806919360129,1.93089553280186,0.879419571222258,0.608062963846558,0.736722705703304,0.33662349612761,0.603196375450789,0.126737941477129,0.824562711286761,0.982608217476337,0.723673342150967,0
"BDET_01708",229.348025790017,223.38073150171,226.646107023358,385.644780221638,560.126462674845,403.79696323657,285.827565061815,333.024110760469,252.329780286991,355.566669763569,361.454705476167,267.083536274675,354.326997836331,443.830291506574,405.3477736501,221.302184325283,233.870535674269,207.850134225001
"BDET_01709",21.891908266424,26.6793716602238,22.4112700541865,12.5460323840803,9.6628349156386,11.4983979501995,8.84807157444317,7.6065674298168,11.4830814886005,22.3422643812622,23.7628722490833,24.8127514655236,11.2635240867653,9.08312003436428,11.2710255857153,1.85394678435496,2.26810327902036,1.73695249422179
"BDET_01710",55.3085908958403,49.5871826712612,54.4027514424169,13.9714265753679,8.0034761878095,13.782399798264,8.81119502911898,7.41967280369339,9.67630983679174,53.5458872194715,47.0334773150222,50.7899539771646,20.8273700126486,29.4203671626687,33.9703248651679,1.70609642188866,3.39363016389596,4.48090227917889
"BDET_01711",31.2762653009439,29.0833228020345,37.1008388960915,4.52751741597148,3.89991382174618,6.73590926836515,7.06386688131388,3.10118786819144,5.63045287528826,47.0053116263128,37.7566229058023,46.1937682561903,13.9194326403959,17.8295114633781,19.8906861200678,3.15685755143735,3.3374589045782,2.9893450056113
"BDET_01712",322.791563651105,424.389480515156,453.231786863634,158.015049579884,173.590939210559,180.141489924622,92.0391497782636,101.972401580682,126.551495825581,362.601318052666,418.506142878956,337.715366439713,209.146894762716,184.683739358859,174.124639694008,163.91053792797,216.580887926563,201.174867747704
"BDET_01713",37.310355272156,46.6758677791093,44.7046183984944,21.1743134204157,24.8836643050123,25.1619399046948,21.3769748087872,26.0167752468317,18.4519332516498,24.4361398039379,23.9956898520434,26.3970018008681,19.2333189757766,23.1116165263761,21.4000258823239,22.9299113944798,22.6324515002715,26.6282037219637
"BDET_01714",23.90951266521,26.1306663926906,29.4201140859398,17.0454499543565,21.4115276085657,22.9504934474099,25.9677635330231,24.3409536761818,22.4497021984703,15.8466617160493,15.3162219113269,16.669380334216,18.2974410211103,22.1292258148151,20.5410902986701,17.8159929259156,15.7334520699709,26.305358203148
"BDET_01715",0.819922462746275,0.824647305242935,1.16989138520521,1.53230660189434,1.19728302495989,1.44068010645653,0.773920776795927,0.765220354965671,2.16816321435223,1.00194059565798,0.713219591551313,1.0007142154557,0.704094645286876,0.605748138811295,0.916392385618491,0,0,0.128434739638008
"BDET_01716",28.842412826491,34.837283908616,37.1413405859737,89.1438747664314,110.278397517703,115.579025370262,29.6414367936823,31.5655438037473,28.4346477026713,26.2180004027121,30.805901242614,18.1447076323393,60.8178871464366,66.6721093144721,62.3875409441933,48.4788776176954,48.1742870518259,56.1073913242662
"BDET_01717",21.1555453332818,21.8900332383921,16.1420195794427,5.68102229416649,3.53330319890223,4.44098136785113,2.87176847322576,5.20112624603197,4.41112558580904,6.94106661662707,9.20954626010211,6.15873059921029,9.50030324705874,6.08991855120664,6.10429482375857,0.652114311162764,1.15852109795176,0.727677135415219
"BDET_01718",1.27326700947165,1.01701566581537,1.10189308678193,1.63862877758641,2.20846923875157,1.38179941551091,0.790864895889435,0,1.47131423251823,0.405701925309399,0,0,2.40716595921916,4.04321744332933,3.63945084950355,0,0,2.83060537323018
"BDET_01719",5.66592236014957,4.51647483445199,8.17235393433177,7.7102461631863,2.91166563363775,0,2.35311011658267,0,0,5.79043021784025,6.38227555837127,5.64422162409805,6.21491289608513,3.84521607583441,1.79123304120728,0,0,1.69779429391637
"BDET_01720",2.14124807285459,0,0,2.16581275937345,1.93158361229285,0,1.76229474754951,2.63810492135254,0,0,0,0,0,1.14440987318005,1.06621044804568,0,0,0
"BDET_01721",160.587099812202,183.789411368791,183.588005580807,35.8959948436246,29.6128584778634,40.5044609049178,105.625694169159,56.8408419966868,73.3551966738614,23.9877545623689,29.3831438059794,23.5055397653924,39.8568897661736,50.7376640477064,44.619983220412,64.3001484981916,79.5990423737652,118.921217514545
"BDET_01722",81.1112723073334,82.3186895843092,90.7347421758286,123.91665874888,163.352344166731,137.18045020245,166.777885815565,230.13206721396,142.910386546643,94.0187735259046,106.949086040717,85.5307622091843,127.387796333153,125.075760408457,117.386234194791,77.7496607452956,73.4200654002762,76.8106351218592
"BDET_01723",5.61497204715667,7.10383312223333,9.46539997207353,4.46293330612187,4.26372445197028,7.10217858266159,7.14915754597616,5.53998223365882,7.47187702938551,8.49004968216033,10.4285018955698,10.7098175474719,5.82486423942995,3.03009819421078,4.40872268512006,1.6145716820789,1.63977942931453,2.58777482306999
"BDET_01724",297.971641806709,265.105423086297,301.478231509706,145.721639360395,127.632230800674,109.173600700014,30.2480273083802,34.5619874889223,34.0530644247229,312.108813175931,398.870276583587,417.351179973068,78.9086482864338,65.4556785572723,65.7535479690966,6.93431285897424,10.1811073342212,10.6263470622348
"BDET_01725",48.2627062086183,57.2278205126481,70.8420388999012,25.8120824382992,22.2023561165854,36.9335188130786,12.5977580885585,8.85288006868063,13.0742171784721,51.3208916616363,64.0845222024683,54.5761719687217,50.6884679288143,35.8034302649056,38.632513102724,11.804992643434,24.7395900667065,15.6923387600849
"BDET_01726",117.903142637512,139.129378286076,120.533450900576,99.6520595387749,72.1197557096351,111.459784324286,66.5593663223859,31.8381322675052,47.5610916975052,122.916409519221,162.378900359087,155.285712149703,88.5611048901284,54.3823137677623,88.4649334230172,21.7772957075271,16.9053853040908,27.4418855411778
"BDET_01727",91.7144302610079,83.1305404812854,78.0422353628035,170.300510119196,125.93500461675,141.432673766697,40.0972470547133,34.2755934582401,59.0139873717322,144.795573824287,133.611206179076,141.93902519219,91.9161973916547,70.4832391784479,81.6547410984906,6.09824211610656,5.67783785467508,9.11705980946248
"BDET_01728",37.6761699142299,33.7518920919066,52.8849848000431,9.85561965879362,8.7897503325376,17.9314092238592,33.1435836055096,17.6070465762702,13.2430251581931,11.0581232744367,9.21994114203456,6.66187460779199,19.7405385998086,18.0533045170802,16.8196922701949,13.1380660125987,33.0249510735513,28.2056107037842
"BDET_01729",21.9996487107467,23.6918080226717,27.0767191982446,5.80316657535329,4.93613503065665,7.23886815662307,13.633712078834,10.6037375040591,9.60922390872647,5.93321413990483,7.4179541594125,6.71153484666004,9.04448621188004,8.4984707120221,8.95569047981088,7.97356946976916,11.2169972510606,10.0925230712588
"BDET_01730",68.3714845866269,57.2411943867395,67.0370295287326,14.8457432935027,10.9451781228135,26.0914196853997,28.8899293148873,25.5066342295747,23.0244214455666,11.6914762140336,12.8565686069023,13.7822265620169,16.6092600510011,22.1584522349301,21.8608542896793,21.8484796716308,24.7138211179247,29.2004902937449
"BDET_01731",38.1381510765644,37.4811809832886,30.8992392697209,33.7537174506901,25.8028349995542,42.3893526449088,20.6595871501384,23.4938784818707,29.6967062437461,33.1181749757915,32.7748537927166,37.4320364037246,33.4627014968473,30.8934212207096,31.4529565448231,3.01309174670041,0,1.12498978478753
"BDET_01732",38.9328893570392,44.5202409385451,42.0938203154071,33.5347400883632,26.7237858188281,28.2329620854656,12.1048166066713,9.79786181228368,17.6910140165928,33.9259613006705,31.9133230390179,38.4813660247815,29.4804964151512,20.7683364405519,26.4398148944716,3.12820257346958,2.20521731316742,3.49445183574004
"BDET_01733",17.2756619376256,13.0515672557415,13.8650330298423,21.221352286288,20.9014932756517,42.4043986789554,28.1155229591254,21.6267620814045,31.4096755415964,22.6568133945416,20.133936230246,23.8334581861883,24.5837457091006,15.3961568393799,19.5103871593029,1.64182716632083,2.30389573828928,3.08896663313512
"BDET_01734",67.9755998469214,65.1177595205402,79.4900381775022,21.0232570134884,16.6940741106687,25.9509161391868,10.2374249386866,8.5961897292088,15.1079186343313,39.5847341817635,39.0594835686986,38.6988648186593,32.9337338669388,25.6138090727051,27.6715941001205,6.39594294629255,7.87973202902733,8.62562179476737
"BDET_01735",34.6256613270367,38.4695100297396,37.6364164779866,8.23118965997296,8.42415682899468,14.3588617981569,5.51554832075559,3.16586525474107,6.06629715866229,10.597411670706,12.4522905363984,11.6523829272165,20.896451021622,18.5273123626299,18.1441322087061,10.0750508608954,14.6683148779231,15.093037364865
"BDET_01736",42.2610540068356,45.2398288502129,48.652656773972,35.9025556718471,30.2396512695457,39.5211066151884,16.1394385248567,18.2276311842175,18.2586747796507,41.6857923054391,44.4859811032349,38.1383996260818,33.8160198848809,29.0268055381716,32.1004530124673,13.9275824662271,14.959926124212,13.2998263453021
"BDET_01737",331.230828685671,315.662777307438,362.365078847416,245.121622097817,187.628711066409,243.244349207694,118.347528413783,84.6741220523864,160.495454234633,286.369013405065,298.225418648142,319.25880907116,299.653416434966,204.241087949111,240.963962466263,23.3570678118026,34.2212888794258,40.2532252909043
"BDET_01738",6.72910796257769,7.08387912277821,7.84264364859085,3.81999575913657,2.82927341024815,3.61797795244564,2.05913081794429,1.95796341107183,3.2864467773308,5.12508902040789,5.69829931275427,6.3092696473774,3.4065572885736,1.98969650057515,3.02121844831481,0.168381922306042,0.526580038215594,0.238535998305607
"BDET_01739",13.5067924783087,12.5160776249389,14.0403270812117,12.0301238369634,11.3713432512896,21.4099257092009,17.5615222222146,15.0449753589058,17.7725727616007,13.0605412384621,11.4112271735382,12.3815931396312,13.7208004997062,10.3394264644137,10.9784554190223,3.81767998516674,8.05971214380164,6.71813319347707
"BDET_01740",7.6439496811074,7.83546611125131,8.14863289933253,2.58778703101725,2.23725514040694,3.93207356933295,2.01275879126597,1.60764502192265,2.86341755172683,2.9548741048155,3.4318534824534,3.120904728776,5.11896342668045,3.99153201346774,4.88203672362833,1.52901352179991,2.72017718933004,3.23121482322578
"BDET_01741",1.43933811456148,0.492015300622939,0.116250793085608,0.121320866285472,0.649201264879375,0.764073523714571,1.09843844262862,1.47776936406564,1.35849337742956,1.20108939479296,1.27682753172855,0.512540323746525,0.316959653933651,0.384633796062819,0.477801507594566,0,0,0.452877238503788
"BDET_01742",67.2425665857466,69.1855384733014,75.3766261852163,90.9905696524537,67.2317490564302,82.1655926784262,33.9605356665824,27.7412808992653,47.8346391811071,93.303658647861,89.2022031953443,100.680339175969,84.8576094280684,57.3731459570162,69.1142745947928,4.96644510875147,4.98499107190454,6.36254898702037
"BDET_01743",3.11542300914343,2.53657833913427,1.76136013048116,0,2.30475312127218,0,0,3.85371324581841,0,10.6579044906137,2.25622984308865,5.21900322940985,0,1.66506669451099,0,0,0,2.94073537317927
"BDET_01744",470.781567584433,454.703598457113,458.138363675748,708.262990994814,531.145782155583,591.16369356704,223.094969700525,169.561363581514,305.222139584951,719.322087726899,656.170614426792,831.249154494014,508.460814361689,451.020657012609,548.220070516152,33.6931348062362,45.5355295943375,53.6539245849566
"BDET_01745",344.761536492308,319.273384889919,327.599727662663,336.747821659862,254.840152728766,266.642795892115,144.557753177614,133.981614101608,206.332926428627,353.718440768612,340.859277450461,420.141234857595,299.952185293516,238.944600923851,283.525728620352,31.8814646244941,32.7038116901209,38.3957377547052
"BDET_01746",8.89751916239996,8.18859528032818,8.78933064584469,4.15365816995164,2.77833506754731,3.2699447458949,6.26786629415906,2.52971684933086,5.81383616103186,1.88474250943619,1.01191432044103,1.90101435065246,2.93901193130169,2.19478225850085,2.89681295652093,1.73032737666017,4.09364410977317,3.87628546368544
"BDET_01747",20.6045264523715,18.5589137030655,16.5310993043385,27.5167600993781,24.9618784750795,29.7210067940073,10.7065672601749,11.477890275535,11.2130149737179,23.4537544228865,24.2866928196333,28.4636317989475,19.6032004654966,17.212057719472,18.5634781666414,6.27235100049008,9.10964013586579,8.58690659338524
"BDET_01748",3.0831355661814,4.89422191083352,5.58182568928291,4.87447543718989,4.41576080790977,4.13003479245187,0.992987688075669,0,0,3.55657574039102,4.60545464350895,2.02848009993853,0.659481850865736,2.35168045539375,1.92367614220259,3.11535872134718,2.37150281201616,3.13039587733429
"BDET_01749",1.42070491059627,0.592758314617182,0.75446149085119,0.372528247364641,0.434846849952905,1.00815464500685,0.725572782801582,0.186367171534837,0.538798586833966,0.227012090938294,0.0842335278305535,0.408525064606019,0.0980002950799822,0.156150502637363,0.108183279288292,0,0,0.141960119771668
"BDET_01750",17.1903454528837,21.069339781351,22.6329932974679,35.4878293178012,42.1257513422803,44.4619548680396,12.1501747741378,16.3317157760741,11.0674882223143,21.2230922419334,19.6053719052106,13.7627783430719,17.5490631421493,14.4486810662617,10.9469995092536,14.2810971540396,13.5461808960253,13.9563464114883
"BDET_01751",8.38152015402763,3.1061770112081,0,3.48756185865106,4.03551326120007,1.9471979718294,2.27675341949688,4.21586548375328,0,3.64392961720602,2.64868467215767,1.59634296419002,4.99976351142936,2.98638740590182,3.39207256591644,3.34805230065082,0,5.39424036310463
"BDET_01752",40.4722765877701,37.2198924049411,37.5515237775216,26.6414287070204,22.0937406244093,28.5764124876196,14.5189133376087,14.2506731894342,20.418737684604,33.4839509004559,32.3929615433261,35.6636751380185,32.8791562210599,21.5302384917595,27.5985213842649,6.55993715469844,5.81468195853799,7.06229949306181
"BDET_01753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDET_01754",36.4012172385281,17.5668547138249,36.3177870927324,33.5700977702885,18.3500443167821,36.373851422317,21.009917754851,2.63810492135254,24.2517415218425,34.3068402465206,39.2560711921147,29.2794842463878,38.1938257207576,17.1661480977007,28.7876820972334,3.60892972596966,0,8.08473704163433
"BDET_01755",145.359761885497,173.054685107946,182.176274802404,62.7401186124032,61.0416831886759,66.5209646846891,20.4923766914775,18.5264640776666,46.8356011864391,141.794181355375,155.626540005063,162.781953590112,114.242503825045,77.0191399802759,89.8513599140272,12.6721091314141,14.9899682580137,13.0112140413428
"BDET_01756",99.092421611976,84.3712978230323,88.27572783505,54.2691466804459,47.7620171622377,66.6926154647023,19.1440051045133,17.9273531958608,31.1385656284345,78.725577190247,88.4656642693358,103.804742524015,71.0188643705833,59.2427569830502,65.3703543058758,7.74075736408871,9.37815724906471,10.2220847568019
"BDET_01757",23.9866241152282,17.8638295939364,20.6671788974487,14.2578626887893,12.045818355718,11.2421944540306,9.98568689664603,11.4591022902871,7.85949207340683,26.6870719652034,27.5642562861707,25.6298880687785,6.05891572116038,5.57608362117082,6.39160833138891,3.95303134493664,4.1745580507563,9.83969861129618
"BDET_01758",17.834598341143,18.6124982167523,23.2088071855864,12.6825240712418,12.4151172179817,18.6189808449138,8.63676000309252,8.66671932906014,10.1385901139152,15.6745636937035,15.9995650610266,14.1006291195861,19.3124916210264,17.1003555737034,21.7297778621056,8.609834540073,7.95842388457918,9.53546190412796
"BDET_01759",98.7867781453457,104.747379788322,115.412486996837,107.224735563213,118.094865040721,110.42501824324,94.816846615342,111.611569818281,84.2264444435562,93.4858337760189,99.7864282650906,97.1331025316964,91.8943433168621,84.3235210219966,84.9717775848901,130.634244833174,121.763870667533,132.604108038212
"BDET_01760",43.7850494208765,52.8865702078529,53.9458719195446,38.0333149581458,30.3255521696734,40.1517895005944,13.4529080937895,10.2750979413733,16.6686973454701,41.5597237872685,47.6609462618947,50.7343276108753,42.8259748201127,32.0072699191801,36.5002333147829,3.93260140760242,4.89398174561596,6.47908297458093
"BDET_01761",67.3916555814725,75.5266890580333,71.6069767214376,148.300457144114,194.315020692934,127.013667220666,98.3318181787357,126.729862935887,78.443136443039,43.18759207753,40.7480748145865,40.4709648781117,92.6100395533685,114.778957357211,111.403253097118,70.5599947612209,73.4783994535387,63.131544158414
"BDET_01762",23.6905105112463,9.08485062732558,14.5408588896024,11.0270215796952,5.7834345257353,7.45367462962776,4.35204095937932,3.11674737710799,5.00538636091006,18.9086997449984,10.1219869165331,20.631248091591,14.1077792282103,13.1530937091032,6.68432435269598,5.12465026119779e-07,0,1.16301687871464
"BDET_01763",229.455066582817,234.472441062263,197.595866226241,102.620649487233,83.8340131626365,88.8080683428227,36.3823967066353,28.6850878278651,48.2334472052149,137.134381856191,134.089503223184,164.841071441417,58.6977124702562,46.7461921530882,61.6977201186593,2.98237097356183,11.942313604825,7.81467890454315
"BDET_01764",33.0947686644833,37.6206712919241,38.5658211075192,15.1486097457546,11.2110655513266,23.5908510483317,6.82048930400204,6.831341046145,6.83587934873574,13.976838344676,16.72849941262,16.5822836382474,11.8310280597526,9.68426382640543,12.5177370504281,4.60929328087904,5.14627363395992,6.11755994839859
"BDET_01765",4.84533462893886,0,0.782684746107637,0,0,1.71476591268132,6.33898726879866,1.98988326671908,1.82927275759635,0,0,2.07047616199604,0,0,0.804226667481974,0,0,1.5245491967321
"BDET_01766",111.221131886735,109.789469849232,110.385481199931,59.0116557526377,45.823389738902,60.3391462758528,35.8452098187825,26.5628453950885,35.3965543424403,68.9826175296981,67.4030590214386,74.9356376299401,60.2773475726871,53.850293625168,62.0326843905146,16.9522405040553,22.7754880737075,26.9098882217168
"BDET_01767",30.582285929714,38.6983810052117,38.4935799590227,59.6697086179307,85.4998007853756,58.1659831251236,28.4146382727153,36.5233691809623,30.4803540055879,36.7156033477818,42.9681040614141,33.6806914713772,69.046571840864,71.7338951040721,76.29469132042,64.8438555151721,75.069876362132,57.0283348084451
"BDET_01768",22.7925174776251,19.5798739135909,16.0250672034048,25.2810324990655,20.0491304848888,23.1134173284939,18.5585778382606,14.5354022036513,24.9004684594133,26.7638950663381,21.3820932787157,26.8155148834862,23.8652686636999,15.5054220357258,20.2053600379802,1.17248995355979,2.79325724106327,5.91128072452692
"BDET_01769",5.83487635259146,6.11377128654166,6.6884162407153,6.92228230845139,4.75811524203195,8.62081688511949,3.60431717259386,2.24808173533811,4.0424519607729,6.84390893354076,7.51287598224048,7.12462252522398,7.10982182263268,4.80970059204581,7.27772887330629,0.373462012206255,1.16241883074159,0.42329215580233
"BDET_01770",790.259316169087,794.024821375055,804.303861358004,342.282391921402,287.562231482346,348.170705937996,156.951068119146,108.039601865995,201.949855871423,425.284339197962,449.539465758944,467.855926661322,447.259150131954,384.655023857986,437.076382472565,81.9577526757435,118.926465453819,142.903227349514
"BDET_01771",36.4329356719258,35.6720176435824,40.1345459339046,8.82468289588842,7.4283000128588,14.1690132050918,23.0596752172676,16.3471509570875,15.3264902127157,7.44927927042352,8.49590295900516,9.26397525816678,15.9137994675957,19.359212541053,18.3607262743841,14.2674151029194,21.7600694613421,26.5913257382497
"BDET_01772",145.000437996638,152.052929178385,151.4930726772,121.209928472439,96.1781123679124,113.30213360145,43.7238880864354,32.5964266042216,63.4530904303621,146.056214461753,144.366033074302,146.375224986383,129.135207519837,99.8356497678155,114.53226490168,11.2266244012791,18.0076783680493,20.1085772930581
"BDET_01773",30.5653451553734,24.8810708167571,23.151344813778,31.9498299531148,22.8104425856352,29.0827937060223,13.3388619636706,10.7318404228932,19.4340836644252,28.3120866558218,28.4051888576218,31.9676437636355,26.8153795133394,24.51237554203,29.322101702623,1.62511266166852,0.580789512988008,2.38566417144922
"BDET_01774",24.7934428565866,20.221653905425,20.02488064647,25.7378206954368,15.3028780092758,29.5559060107035,13.372910812829,4.82313669350861,19.213325255991,30.9253115305961,31.3833981374596,31.7837072191747,31.0347427905119,21.6201917544746,29.0230285682527,1.466234446025,0,0.410582944168908
"BDET_01775",43.4527104914949,39.6096848480812,60.1635115305709,68.0197233290893,45.7309463511687,59.3148808288389,21.656270536062,17.8451702766194,53.9015630368216,43.5121581663199,58.7377042637131,58.3563300430794,57.4128730721181,40.9179542292082,58.7284287725352,3.48745825378661,0,5.85946216740887
"BDET_01776",6.29021472893789,6.88954123887675,7.16127236779687,7.16435583609178,6.19549415532733,8.37705105888026,2.54360952085453,2.16524819617364,3.75427749980087,6.18982837219478,6.56006514279145,7.57000797918593,7.93411805043397,5.67065353675391,6.75108286685362,0.459820400963429,0.78805125469904,0.8719408898774
"BDET_01777",2.49236670446022,3.5868590243928,4.28557204393416,3.9011641816324,3.19924580823128,3.86030338968661,1.52724316762367,1.908611187591,2.21134030421895,3.77828921421858,4.31148185821581,4.89924548483848,5.69598182980285,3.19869261120151,3.52677304938583,0.256697299491116,0.411147451262747,0.47191839305469
"BDET_01778",3.21061737654534,3.51354493202157,3.35145402861857,4.53110786288542,3.39248793035258,2.93606559853733,2.05116585109891,2.14627881537356,3.03963943129199,3.6031878139037,4.9939805783878,5.11774786751553,4.98343312408569,3.22752817161624,3.63668593487188,0.500392844539855,0.370170740004782,0.426864550712731
"BDET_01779",2.74232016342012,3.45557388987832,4.6061257454178,14.026164687094,9.18800165762101,15.9067202764447,3.84970407063793,3.12399187552731,4.12426894026192,8.24841893950325,9.30941121327582,7.9237617517168,8.74286076320459,6.64919827109247,9.1879135261106,0.497858844512929,0.741716822153255,1.27588817122964
"BDET_01780",115.852016788728,118.122938948287,128.776624065346,116.16100068074,94.1832769471142,116.813153726886,44.405481721516,32.7346946514812,58.1256996004882,116.712146436171,114.589029160845,124.833083951516,128.959620209284,91.0522550382231,108.748229380696,11.2914868918885,15.1267716917574,19.6158069548832
"BDET_01781",23.0692637104908,21.4495616041546,23.4768122250444,4.31677472147391,4.57828623645509,9.30721295447017,3.01807367623207,3.4106728070321,3.39666746701726,6.65282819496421,6.5505670353166,4.92890215487885,12.7222157680521,14.6643151171086,12.7959858394985,6.01922133141662,6.01710429517381,13.283193252665
"BDET_01782",10.4291146721433,9.09891244043053,11.4269064039157,2.92303545495745,3.06137662264587,5.1928283582706,2.2818180447564,1.50744260662708,2.33074833550079,3.74721694281583,3.63811492203123,3.67436543642344,7.69333458636126,7.90460007827477,7.95887945645685,3.26692436899307,5.18763058100385,4.73932177623636
"BDET_01783",156.685878987245,181.00833751122,173.536195829054,171.649253133079,143.096135144876,158.073947028732,59.1712008624622,49.9773264199878,88.6738548543121,179.034739070361,176.419566587196,198.045090328872,167.967186746271,125.200916066955,146.123060871156,14.2987047048775,15.2331955369004,20.4091910727779
"BDET_01784",13.8547129033147,18.0128347773796,15.9720646917095,19.8573601545375,22.6721173041639,13.4458657845843,18.8902645062275,18.8487524392613,15.9708614479441,26.0033343830575,25.3072598102244,22.2714459831671,12.1765195047873,12.3032226940003,14.7204805088973,7.10264274724782,11.8884690926631,6.8821615912009
"BDET_01785",74.3362719646889,86.9648025247578,89.654872372154,145.245246045963,184.914965155357,137.805154399025,134.535744488833,150.968535195898,117.442973225181,147.599295349429,164.073124265562,111.086893433932,149.365047523461,171.4164551053,169.056447733929,116.365053326059,107.581496721835,108.454027413514
"BDET_01786",38.2210903060789,58.9612816357319,44.1677994438625,38.6595678060382,25.1958985920288,24.9719252993863,23.7195418864908,16.9040815554211,24.4195182117777,31.4037994656225,30.1383839954815,36.4337753627078,40.7888468013254,28.2843912015965,42.4554712798379,3.30354251762866,0,4.62537971588487
"BDET_01787",24.8390697161566,33.8071913837345,31.3580709798313,23.242041813908,17.0141932939951,20.8331026524693,14.6278751266657,9.68412628181211,20.196248940852,18.5250943445995,22.2489415896458,23.8735150060292,23.4557091493358,17.7259329873874,24.7075188312424,1.91092040932642,3.13632415892676,3.84070741094617
"BDET_01788",77.1230025810284,73.7332034109269,65.0692788697309,38.0715202694709,33.6769702171388,33.9270319581503,19.4961137595875,14.7638591695737,28.1884484746814,44.4602404764316,43.0662153277438,57.7709279305915,36.7410188630359,34.978761006211,39.4735206277818,2.07148426871658,3.67557007831391,6.67078535072104
"BDET_01789",44.2576548860642,51.4691658148851,49.5800538590548,32.3908040870812,26.8795078135807,30.6827507271456,9.25328097157817,6.01678333759757,14.9001189797937,30.6544189807318,31.5565434904564,38.4895909898771,40.7584341605584,27.6544503581219,31.0504177559171,3.99039144425399,5.80117292263844,6.33578903962546
"BDET_01790",39.5825140341997,38.3616669676445,33.7261147730021,16.2786216364301,11.7714446225199,21.7051184766104,15.3646209338887,9.11036930996071,17.2427277938381,21.3428206337917,19.8075545621671,22.3043559432805,21.839263445175,26.7346457178986,30.1059773954263,16.8616961292875,27.9675839416936,23.4032278176278
"BDET_01791",26.0939464291146,29.6466988103816,32.2283768475623,20.0142380332449,15.5917550059565,17.4856640790997,6.17104850845889,3.39699426574429,10.9513388622922,19.8067188198991,21.4837737115348,24.6353715662555,24.2752602644237,15.6741773498521,20.0518291370089,2.97813612256257,4.57170133325592,4.04339606425796
"BDET_01792",37.5470015837678,36.6648954602827,37.8002123123688,22.7334482765509,17.3491471464072,22.5194946867531,9.98215953034783,4.91244541911537,11.9462739154268,23.2729382683366,28.6719015748235,27.6593494692584,25.5527539387245,21.5680667943243,23.9449615315447,5.45797874003118,6.92150578024504,7.64907505927228
"BDET_01793",6.93525710835814,5.66671469223119,5.61640649201763,5.1054745726015,3.68065005976616,4.38904522015508,3.9172880506317,2.87044764890829,4.6349857990947,8.76610240180043,8.22598231500588,8.70990539031889,3.03424162676329,2.92650955763211,3.74853739229992,1.46452752780989,1.44679314066357,1.88028333751176
"BDET_01794",26.0178683036276,24.208145928828,25.9849446408051,24.1813837999738,19.0929131599004,19.7757263320109,9.40233298328114,10.6630834644499,13.4768428629,23.2583527750239,21.0066570777123,23.01270429439,21.1840500554753,18.8372344907743,22.3238417626522,4.0471142207283,1.92182665002557,4.89758621630487
"BDET_01795",121.316971107039,96.0683013871815,127.796383313979,22.1195054886759,21.0633223361943,35.6323890952868,57.6547179722566,35.4821581532854,34.0798304350037,16.8005586440677,18.3854832592161,17.634243481539,41.3507853718944,54.9192746191935,48.7824084116055,43.5384635664113,57.8990167674111,70.3672926293155
"BDET_01796",15.0122354841478,16.5587352491458,15.1837050347525,12.5654773901945,9.11590151421138,13.0876375314958,7.84055041787881,6.53787867236012,10.2158035279037,10.5868643985906,10.4941871831948,11.2477691416918,12.1094210124195,8.74172583908194,12.9489505484985,0.944748852295718,1.41022563169409,2.15008913344105
"BDET_01797",81.7277747823226,94.3977538212434,78.572913701352,95.2923912745002,76.9324756067691,85.3614682400194,45.8917720761589,32.2467256784456,53.8765291277903,93.6532776516181,79.8844666857349,86.4457121795911,81.3893641304775,56.0762986678377,72.7197700842314,7.5333970944086,12.2893298441989,11.6089876533908
"BDET_01798",1.70765602934384,1.56942633825584,1.83424047668214,2.90143384722223,2.75884067409131,5.23661279926405,3.3733042140531,2.13542963000322,4.84425511900436,1.7209165452285,1.65782103073194,1.89929174327785,2.5647584925819,2.3156915930004,2.57786666600252,0.425184808941945,0.690700199593368,1.247948668376
"BDET_01799",1.87216542913447,1.67215153913217,1.68526750370792,0.60864347657647,0.499340861723646,0.946119724321148,1.19128908217725,0.491927280588668,0.982036413219731,0.512450280119099,0.708603815180114,0.450078733059841,0.797193879961318,0.919877504441816,0.951813808571389,0.710716031735234,1.04540385192491,1.43937359347684
"BDET_01800",19.9911456980711,16.9936234570839,19.5159899497771,6.03935554810308,6.23422764337509,11.125554785671,15.0304326555246,14.8640573207055,12.5992598445309,4.52069233088462,5.25083827308857,4.92255441418837,8.63028803761446,9.29275126510901,9.42973552306221,11.5353770887146,13.6518027563752,13.4026150557271
"BDET_01801",32.5967443014878,31.7303151681067,32.445705600436,14.0881241924499,12.0467379703027,16.4063770960768,16.0427380603594,10.9850253557493,13.2969346837457,14.4284116523673,14.8367616819437,17.929903646191,14.809181320492,16.2010063464583,17.3721440598355,6.91992077129089,8.73257879604489,11.5973358184468
